"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"log_lik[78,9]",-4.70317360521805,0.0072596417387675,0.880316706058446,-6.75695878388712,-4.53797547790196,-3.60105575352955,14704.4068163382,1.00001630770186
"log_lik[78,10]",-4.13008593019129,0.00649713398759493,0.677534766186127,-6.16584800829309,-3.84480974893267,-3.58394951698971,10874.7560587056,1.00040901298238
"log_lik[78,11]",-5.03441253153014,0.0097997825810551,1.05110199296453,-7.13758905290854,-4.87056518692965,-3.60753198719472,11504.2109875586,1.00019832133013
"log_lik[79,1]",-3.59843610412646,0.000195194676332724,0.0244531207392977,-3.63965519532657,-3.59651181908598,-3.56504118806167,15693.9638188419,1.00170080903142
"log_lik[79,2]",-3.62317250380084,0.000577048188042844,0.0774768109237903,-3.83464353814846,-3.60339562425056,-3.56745429018934,18026.8277475698,1.00023868200559
"log_lik[79,3]",-3.79877267711498,0.00213758651153543,0.29456589907329,-4.6415065997145,-3.68162235235675,-3.57652906792503,18989.6751927796,1.00003945529845
"log_lik[79,4]",-3.80292242233234,0.00190898733410966,0.274925148270057,-4.53592486422756,-3.69704673561215,-3.5794080287385,20740.6728880415,1.00003292429664
"log_lik[79,5]",-3.8297333726531,0.00247950421841184,0.363673665525705,-4.83753934810835,-3.69403968553397,-3.57928120575762,21512.6546202438,1.00004184318298
"log_lik[79,6]",-3.8152180259215,0.00211703091217661,0.305296128619912,-4.67003675593418,-3.69984521193248,-3.57961419964975,20796.4015915788,1.00033095657668
"log_lik[79,7]",-3.72788831090016,0.00115451814133801,0.138586126970043,-4.08683476545134,-3.68194673115126,-3.57929773604551,14409.1377302613,1.00017477358498
"log_lik[79,8]",-3.7388235040734,0.00114787938272054,0.177375552364932,-4.2303265496031,-3.67546366417672,-3.57842935326438,23877.8385169761,0.999985400002186
"log_lik[79,9]",-3.9518698350152,0.00204937541693702,0.294173211642114,-4.70117924892126,-3.88092043820351,-3.60433536398905,20604.5530886194,1.00000319330815
"log_lik[79,10]",-4.1052864243458,0.00255040953984938,0.36887559537416,-5.02181273535838,-4.02911183496454,-3.63187502253364,20918.9556185764,1.00002070055758
"log_lik[79,11]",-4.47419412625826,0.00358132123978906,0.547021795227822,-5.82004077459283,-4.37510188314969,-3.7320605501304,23330.4278959124,1.00004799043426
"log_lik[80,1]",-3.82663766214879,0.00234265058139725,0.352044943682815,-4.86639931743666,-3.68920841189682,-3.57899069559222,22582.9768770458,1.00001058508727
"log_lik[80,2]",-10.1093353729998,0.0109060945166991,1.6152310624794,-13.9534052618184,-9.89368893261471,-7.55355379393268,21934.6546761862,1.00010446321859
"log_lik[80,3]",-10.1865995738975,0.00889649442239503,1.32972108259931,-12.8344215345851,-10.1791793455587,-7.55782007371885,22340.0061014719,1.00008104732331
"log_lik[80,4]",-3.73515805627856,0.00104535757603647,0.152409349360478,-4.13870964307452,-3.6888162646111,-3.58131289464782,21256.5841334566,1.00013355510703
"log_lik[80,5]",-11.921348526622,0.00842455980101343,1.239767565565,-14.4781082918422,-11.8754488735187,-9.62552100929011,21656.3920863425,1.00025933724381
"log_lik[80,6]",-7.27114345731674,0.00572963028715574,0.813752160537711,-8.99634188724451,-7.22840709540507,-5.78293979567252,20171.1709730915,1.0002066857885
"log_lik[80,7]",-12.6847123280544,0.010282411746223,1.36275519941849,-15.519060461439,-12.6240334518474,-10.1891490602413,17564.901313043,1.0004020474692
