"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"log_lik[38,8]",-7.11682837428484,0.00551038504019523,0.919954672950565,-9.06531131406702,-7.06475905173639,-5.47996775622765,27872.0534861246,1.00003039272772
"log_lik[38,9]",-7.03625182098517,0.00650158542146607,1.04208754833871,-9.16515236407784,-6.99825713401546,-5.09568408720216,25690.3409134892,1.00005018399149
"log_lik[38,10]",-4.66442526368981,0.00521604692196414,0.80086768416981,-6.74199520477233,-4.46488807982758,-3.72423357768383,23574.2866789538,1.00004775734895
"log_lik[38,11]",-4.26550752377717,0.00497217102774898,0.751901173406354,-6.36232494523734,-4.00201713278641,-3.61559529336266,22868.0644669351,1.00007708410072
"log_lik[39,1]",-3.8453650788357,0.00222266033963864,0.351773901279099,-4.89242927100065,-3.71079043271968,-3.605034403772,25048.4599947411,1.00026922217565
"log_lik[39,2]",-3.91797389056501,0.00217935462413393,0.303476654095905,-4.7059514212198,-3.82903262462361,-3.61120463235656,19390.7570846273,0.999983362458887
"log_lik[39,3]",-3.75575630912347,0.0011308304028089,0.182673381489987,-4.25772124741752,-3.68952016191407,-3.60433712657259,26094.8968187535,1.00000182122895
"log_lik[39,4]",-3.84040093911619,0.00143874839851267,0.21861719155046,-4.41107869164445,-3.77799118065032,-3.61237745238982,23088.6699344714,1.00001413429515
"log_lik[39,5]",-3.92648984247223,0.00203633572926145,0.281032197105203,-4.64754358293452,-3.85309226603071,-3.61753152130146,19046.4216545495,0.999981751451146
"log_lik[39,6]",-4.397127676303,0.0036075182143912,0.51284430995386,-5.62814977702855,-4.31013694718136,-3.67651381576918,20209.4278166621,0.9999252047224
"log_lik[39,7]",-5.43905263100448,0.00726875796790028,1.03201024647947,-7.81331144939676,-5.28812169717621,-3.89876726686265,20158.007491681,0.999961853409497
"log_lik[39,8]",-4.20125971871131,0.00382538708388529,0.593909585839019,-5.75684252968005,-4.02440242653391,-3.61532434882696,24104.0431182476,0.999953537799627
"log_lik[39,9]",-4.17083313338987,0.00538785181314559,0.710786008015033,-6.17629714184338,-3.88549094965296,-3.61149363215508,17403.8950292644,1.00007083436578
"log_lik[39,10]",-3.81850769308679,0.00232255807989684,0.317788248438401,-4.80975612946984,-3.74639414198471,-3.60833053213378,18721.5800970813,1.00016355355514
"log_lik[39,11]",-6.15206367155889,0.00588040573462642,0.732076584511521,-6.82454746250933,-6.49773456538721,-4.20512800563853,15498.8133241091,1.0000912596833
"log_lik[40,1]",-5.61421775291884,0.00944380581275287,1.34131056719525,-8.93971928804053,-5.31062659326967,-3.88561195559535,20172.7262680328,1.00013449453831
"log_lik[40,2]",-4.31096598052084,0.00409127513502307,0.564702768789088,-5.63810160072846,-4.20038984649661,-3.62212628210077,19051.2054872887,1.0001559068926
"log_lik[40,3]",-5.7003180851096,0.00600809623107661,0.89446060965801,-7.55819450000914,-5.67015606672268,-4.07113637225946,22164.0274540723,1.00013111376501
"log_lik[40,4]",-4.05277189768144,0.0022755107133068,0.361396787492875,-4.99031625517664,-3.96697336671084,-3.63530066286791,25223.8169687251,1.00001837181604
"log_lik[40,5]",-6.12673045289727,0.0044408865843088,0.742359344168937,-7.75472594566787,-6.07393408663007,-4.83682128357777,27944.027181953,1.00001313256631
"log_lik[40,6]",-4.05986956972024,0.00199075838444624,0.302777755685059,-4.79012914391659,-4.00671024292486,-3.64052382332697,23131.8743152333,0.999993009964791
"log_lik[40,7]",-5.47679619687297,0.00516999440954629,0.716988169942628,-7.10487855790236,-5.39376075374717,-4.33042475631857,19232.8583517488,0.999993878823274
"log_lik[40,8]",-3.79668879438573,0.00136665116236529,0.195436761407647,-4.31139860864839,-3.73077758301504,-3.6071392169538,20450.1813896144,0.999968230686983
"log_lik[40,9]",-4.17962318233772,0.00293872165282369,0.409826302615833,-5.1478081285392,-4.10800415529504,-3.62946967242492,19448.3494817636,0.999964716913448
"log_lik[40,10]",-7.53057745933019,0.00851672131635574,1.27530318179525,-10.3922318005565,-7.42762230199841,-5.32519100970181,22422.3957453958,0.999992758886859
"log_lik[40,11]",-6.69788602727976,0.0102858624211282,1.45595949528801,-9.62542674987797,-6.68875540501872,-3.95240188263246,20036.283313024,0.999961848199034
"log_lik[41,1]",-3.90530188081711,0.00225738038053725,0.399902315712376,-5.05518773556983,-3.757214124428,-3.60799613375612,31383.2810193262,1.00000840847337
"log_lik[41,2]",-3.71853500880752,0.000887232529547042,0.13682259584535,-4.09919822806005,-3.66890518041515,-3.60222501002004,23781.5818481698,1.0001702548972
"log_lik[41,3]",-3.71971147047875,0.000875952176961887,0.133042516094981,-4.08888903062845,-3.67133324406726,-3.60261462175432,23068.5398760813,1.00024527624104
"log_lik[41,4]",-3.87249539797797,0.00155802300197581,0.236171381991051,-4.4859382922575,-3.81018709636926,-3.6154214022989,22977.7135819612,1.00018735119377
"log_lik[41,5]",-3.78925698008299,0.00118251339324551,0.178644405456923,-4.26433476646806,-3.73425632236594,-3.60951784667568,22822.6832912216,1.00011131725278
"log_lik[41,6]",-3.71371789486235,0.000822993555205149,0.120550729615926,-4.05128246893427,-3.67061537940283,-3.6024818633379,21455.9040246468,1.00014052823955
"log_lik[41,7]",-3.72115456524356,0.000956603497385224,0.138600444471595,-4.1082386399121,-3.67049340240413,-3.60302926188439,20992.5558515459,1.00002177822033
"log_lik[41,8]",-3.88625564090127,0.00149993732852499,0.246427485879627,-4.51727256253418,-3.82289076012533,-3.61566874129704,26991.8135738877,1.00014642122746
"log_lik[41,9]",-3.96071246478491,0.00192367645996241,0.306428239632214,-4.73336626617578,-3.88599793340299,-3.61633490393571,25374.2673505153,1.00012238618152
"log_lik[41,10]",-3.86336645878385,0.00210214713217172,0.285653755699415,-4.63058950175771,-3.75778411986041,-3.60769790948593,18465.1847641521,1.00018397011303
"log_lik[41,11]",-3.86558563595141,0.00218184412387374,0.326760339145357,-4.78215195278668,-3.74196325608912,-3.60694535852068,22429.068413155,0.999958734354659
"log_lik[42,1]",-3.86054641339366,0.0028534518895165,0.387075893291818,-4.97962702175108,-3.71176562003631,-3.60442815328872,18401.4116291166,1.00012392213699
"log_lik[42,2]",-4.32389233633462,0.0043102177649423,0.664530319974479,-6.03846461197763,-4.14359864731254,-3.62101597736011,23770.1091920646,1.00004976900922
"log_lik[42,3]",-4.69076439826201,0.00459252704130417,0.755298299158021,-6.57147604608107,-4.5347513654868,-3.70543019524832,27047.9010592747,1.00008120329238
"log_lik[42,4]",-3.78054468400149,0.00158753958901666,0.225569217472539,-4.41458371288117,-3.69670458400148,-3.60448807801342,20188.8014703647,1.00014498211078
"log_lik[42,5]",-3.8369258246996,0.00165499967135878,0.264048503575809,-4.5658917128822,-3.74187955531774,-3.60703779704323,25454.9118502155,0.999912533122267
