"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"log_lik[6,6]",-3.63799775041775,0.000742806220805219,0.105321476646238,-3.92363856441828,-3.61041660594452,-3.51441574029074,20104.0156899649,0.99998772967924
"log_lik[6,7]",-6.387866320948,0.00650190672955616,0.854799036037081,-8.27361019437909,-6.30351841492319,-4.95652108894791,17284.0923078358,1.00006454948033
"log_lik[6,8]",-3.73983025636011,0.00146881777323687,0.194136265117196,-4.26148559550034,-3.67995957741097,-3.52937621206322,17469.3804241156,1.00022715953312
"log_lik[6,9]",-5.86750451758248,0.00533303142010079,0.781837376875189,-7.5896901926293,-5.80426661688582,-4.53694196785589,21492.3830680681,1.00007332626056
"log_lik[6,10]",-5.90296481304883,0.00602903283241059,0.882229232658919,-7.7894316116893,-5.83890060599675,-4.34392296288597,21412.5105630573,1.00001586395276
"log_lik[6,11]",-4.42370115575514,0.00420175552012241,0.694297101171297,-6.24974450199532,-4.25011032575878,-3.62088841184472,27304.1804436857,1.00007932171811
"log_lik[7,1]",-3.56380876368093,0.000285101851865095,0.0357991919223522,-3.63378749227077,-3.5636338344578,-3.49450809717173,15766.9020911218,1.00010121309399
"log_lik[7,2]",-3.5664846893375,0.000332522235799895,0.0431346355918748,-3.64254250144835,-3.56480694587723,-3.4948872952109,16827.1622755314,0.999990113112796
"log_lik[7,3]",-3.59753401739478,0.000990812534506074,0.13366755288138,-3.94253175313476,-3.57225207786344,-3.49723352836139,18199.9003615319,1.00001799506721
"log_lik[7,4]",-4.18794799915055,0.00635748202929282,0.873474459409911,-6.61441516561942,-3.81199569948327,-3.51565191375545,18876.8766873699,1.00017444482842
"log_lik[7,5]",-4.22202986639591,0.00692583805491371,0.926310989791281,-6.84811144703874,-3.81207583124826,-3.52875418007467,17888.29582998,0.999962298223205
"log_lik[7,6]",-3.65661466671204,0.0011670809568604,0.13637007203409,-4.03498924281101,-3.61608677812742,-3.51603345463919,13653.2541414955,1.00012498389109
"log_lik[7,7]",-3.66137724920531,0.000952639664513259,0.13545578897598,-4.04203274737856,-3.62062634171205,-3.51588940523647,20217.9826902314,1.00008982595177
"log_lik[7,8]",-3.75875057841098,0.00135347922518602,0.207182398494328,-4.30440381713626,-3.69784595842695,-3.53049627513642,23431.6312851278,1.00019397261432
"log_lik[7,9]",-4.08190445570022,0.00252587852565782,0.389826963383272,-5.05105996871538,-4.00076848421414,-3.58290406586933,23818.7424521389,1.00015721951912
"log_lik[7,10]",-4.01604923594256,0.00287530911672272,0.401011664223242,-5.0074380274357,-3.91980201220042,-3.54742834869512,19451.1340796688,1.00002002002033
"log_lik[7,11]",-3.79104243282276,0.00201476404071696,0.273749924287425,-4.52582982948207,-3.69372963070745,-3.52483635102442,18461.1875096686,0.999998067957546
