exp,freq_var,group,subj,x,trial,y
3,fixed,variable,40,0,9,1
3,fixed,variable,40,0,10,0
3,fixed,variable,40,0,11,0
3,fixed,variable,40,0,12,1
3,fixed,variable,40,1,1,1
3,fixed,variable,40,1,2,0
3,fixed,variable,40,1,3,0
3,fixed,variable,40,1,4,0
3,fixed,variable,40,1,5,0
3,fixed,variable,40,1,6,0
3,fixed,variable,40,1,7,1
3,fixed,variable,40,1,8,1
3,fixed,variable,40,1,9,1
3,fixed,variable,40,1,10,0
3,fixed,variable,40,1,11,1
3,fixed,variable,40,1,12,1
3,fixed,variable,40,2,1,1
3,fixed,variable,40,2,2,0
3,fixed,variable,40,2,3,0
3,fixed,variable,40,2,4,0
3,fixed,variable,40,2,5,0
3,fixed,variable,40,2,6,0
3,fixed,variable,40,2,7,0
3,fixed,variable,40,2,8,1
3,fixed,variable,40,2,9,1
3,fixed,variable,40,2,10,1
3,fixed,variable,40,2,11,1
3,fixed,variable,40,2,12,1
3,fixed,variable,40,3,1,0
3,fixed,variable,40,3,2,0
3,fixed,variable,40,3,3,0
3,fixed,variable,40,3,4,1
3,fixed,variable,40,3,5,0
3,fixed,variable,40,3,6,0
3,fixed,variable,40,3,7,1
3,fixed,variable,40,3,8,1
3,fixed,variable,40,3,9,1
3,fixed,variable,40,3,10,1
3,fixed,variable,40,3,11,1
3,fixed,variable,40,3,12,1
3,fixed,variable,40,4,1,0
3,fixed,variable,40,4,2,0
3,fixed,variable,40,4,3,0
3,fixed,variable,40,4,4,1
3,fixed,variable,40,4,5,0
3,fixed,variable,40,4,6,0
3,fixed,variable,40,4,7,1
3,fixed,variable,40,4,8,0
3,fixed,variable,40,4,9,1
3,fixed,variable,40,4,10,0
3,fixed,variable,40,4,11,0
3,fixed,variable,40,4,12,1
3,fixed,variable,40,5,1,1
3,fixed,variable,40,5,2,1
3,fixed,variable,40,5,3,0
3,fixed,variable,40,5,4,0
3,fixed,variable,40,5,5,0
3,fixed,variable,40,5,6,0
3,fixed,variable,40,5,7,1
3,fixed,variable,40,5,8,1
3,fixed,variable,40,5,9,1
3,fixed,variable,40,5,10,1
3,fixed,variable,40,5,11,1
3,fixed,variable,40,5,12,1
3,fixed,variable,40,6,1,0
3,fixed,variable,40,6,2,0
3,fixed,variable,40,6,3,0
3,fixed,variable,40,6,4,0
3,fixed,variable,40,6,5,0
3,fixed,variable,40,6,6,0
3,fixed,variable,40,6,7,1
3,fixed,variable,40,6,8,1
3,fixed,variable,40,6,9,0
3,fixed,variable,40,6,10,0
3,fixed,variable,40,6,11,1
3,fixed,variable,40,6,12,1
3,fixed,variable,41,0,1,1
3,fixed,variable,41,0,2,1
3,fixed,variable,41,0,3,1
3,fixed,variable,41,0,4,1
3,fixed,variable,41,0,5,1
3,fixed,variable,41,0,6,1
3,fixed,variable,41,0,7,1
3,fixed,variable,41,0,8,1
3,fixed,variable,41,0,9,1
3,fixed,variable,41,0,10,1
3,fixed,variable,41,0,11,1
3,fixed,variable,41,0,12,1
3,fixed,variable,41,1,1,1
3,fixed,variable,41,1,2,1
3,fixed,variable,41,1,3,1
3,fixed,variable,41,1,4,1
3,fixed,variable,41,1,5,1
3,fixed,variable,41,1,6,1
3,fixed,variable,41,1,7,1
3,fixed,variable,41,1,8,1
3,fixed,variable,41,1,9,1
3,fixed,variable,41,1,10,1
3,fixed,variable,41,1,11,1
3,fixed,variable,41,1,12,1
3,fixed,variable,41,2,1,1
3,fixed,variable,41,2,2,1
3,fixed,variable,41,2,3,1
3,fixed,variable,41,2,4,1
3,fixed,variable,41,2,5,1
3,fixed,variable,41,2,6,1
3,fixed,variable,41,2,7,1
3,fixed,variable,41,2,8,1
3,fixed,variable,41,2,9,1
3,fixed,variable,41,2,10,1
3,fixed,variable,41,2,11,1
3,fixed,variable,41,2,12,1
3,fixed,variable,41,3,1,1
3,fixed,variable,41,3,2,1
3,fixed,variable,41,3,3,1
3,fixed,variable,41,3,4,1
3,fixed,variable,41,3,5,1
3,fixed,variable,41,3,6,1
3,fixed,variable,41,3,7,1
3,fixed,variable,41,3,8,1
3,fixed,variable,41,3,9,1
3,fixed,variable,41,3,10,1
3,fixed,variable,41,3,11,1
3,fixed,variable,41,3,12,1
3,fixed,variable,41,4,1,1
3,fixed,variable,41,4,2,1
3,fixed,variable,41,4,3,1
3,fixed,variable,41,4,4,1
3,fixed,variable,41,4,5,1
3,fixed,variable,41,4,6,1
3,fixed,variable,41,4,7,1
3,fixed,variable,41,4,8,0
3,fixed,variable,41,4,9,1
3,fixed,variable,41,4,10,1
3,fixed,variable,41,4,11,1
3,fixed,variable,41,4,12,1
3,fixed,variable,41,5,1,1
3,fixed,variable,41,5,2,1
3,fixed,variable,41,5,3,1
3,fixed,variable,41,5,4,1
3,fixed,variable,41,5,5,1
3,fixed,variable,41,5,6,1
3,fixed,variable,41,5,7,1
3,fixed,variable,41,5,8,0
3,fixed,variable,41,5,9,0
3,fixed,variable,41,5,10,0
3,fixed,variable,41,5,11,0
3,fixed,variable,41,5,12,0
3,fixed,variable,41,6,1,1
3,fixed,variable,41,6,2,1
3,fixed,variable,41,6,3,1
3,fixed,variable,41,6,4,1
3,fixed,variable,41,6,5,1
3,fixed,variable,41,6,6,1
3,fixed,variable,41,6,7,0
3,fixed,variable,41,6,8,0
3,fixed,variable,41,6,9,0
3,fixed,variable,41,6,10,0
3,fixed,variable,41,6,11,0
3,fixed,variable,41,6,12,0
3,fixed,variable,42,0,1,1
3,fixed,variable,42,0,2,1
3,fixed,variable,42,0,3,1
3,fixed,variable,42,0,4,1
3,fixed,variable,42,0,5,1
3,fixed,variable,42,0,6,1
3,fixed,variable,42,0,7,1
3,fixed,variable,42,0,8,1
3,fixed,variable,42,0,9,1
3,fixed,variable,42,0,10,1
3,fixed,variable,42,0,11,1
3,fixed,variable,42,0,12,1
3,fixed,variable,42,1,1,1
3,fixed,variable,42,1,2,1
3,fixed,variable,42,1,3,1
3,fixed,variable,42,1,4,1
3,fixed,variable,42,1,5,1
3,fixed,variable,42,1,6,1
3,fixed,variable,42,1,7,1
3,fixed,variable,42,1,8,1
3,fixed,variable,42,1,9,1
3,fixed,variable,42,1,10,1
3,fixed,variable,42,1,11,1
3,fixed,variable,42,1,12,1
3,fixed,variable,42,2,1,1
3,fixed,variable,42,2,2,1
3,fixed,variable,42,2,3,1
3,fixed,variable,42,2,4,1
3,fixed,variable,42,2,5,1
3,fixed,variable,42,2,6,1
3,fixed,variable,42,2,7,1
3,fixed,variable,42,2,8,1
3,fixed,variable,42,2,9,1
3,fixed,variable,42,2,10,1
3,fixed,variable,42,2,11,1
3,fixed,variable,42,2,12,1
3,fixed,variable,42,3,1,1
3,fixed,variable,42,3,2,1
3,fixed,variable,42,3,3,1
3,fixed,variable,42,3,4,1
3,fixed,variable,42,3,5,1
3,fixed,variable,42,3,6,1
3,fixed,variable,42,3,7,1
3,fixed,variable,42,3,8,1
3,fixed,variable,42,3,9,1
3,fixed,variable,42,3,10,1
3,fixed,variable,42,3,11,1
3,fixed,variable,42,3,12,1
3,fixed,variable,42,4,1,1
3,fixed,variable,42,4,2,1
3,fixed,variable,42,4,3,1
3,fixed,variable,42,4,4,1
3,fixed,variable,42,4,5,1
3,fixed,variable,42,4,6,1
3,fixed,variable,42,4,7,1
3,fixed,variable,42,4,8,1
3,fixed,variable,42,4,9,1
3,fixed,variable,42,4,10,1
3,fixed,variable,42,4,11,1
3,fixed,variable,42,4,12,1
3,fixed,variable,42,5,1,1
3,fixed,variable,42,5,2,1
3,fixed,variable,42,5,3,1
3,fixed,variable,42,5,4,1
3,fixed,variable,42,5,5,1
3,fixed,variable,42,5,6,1
3,fixed,variable,42,5,7,0
3,fixed,variable,42,5,8,1
3,fixed,variable,42,5,9,1
3,fixed,variable,42,5,10,0
3,fixed,variable,42,5,11,1
3,fixed,variable,42,5,12,0
3,fixed,variable,42,6,1,1
3,fixed,variable,42,6,2,1
3,fixed,variable,42,6,3,1
3,fixed,variable,42,6,4,1
3,fixed,variable,42,6,5,1
3,fixed,variable,42,6,6,1
3,fixed,variable,42,6,7,0
3,fixed,variable,42,6,8,1
3,fixed,variable,42,6,9,0
3,fixed,variable,42,6,10,0
3,fixed,variable,42,6,11,0
3,fixed,variable,42,6,12,0
3,fixed,variable,43,0,1,1
3,fixed,variable,43,0,2,1
3,fixed,variable,43,0,3,1
3,fixed,variable,43,0,4,1
3,fixed,variable,43,0,5,1
3,fixed,variable,43,0,6,1
3,fixed,variable,43,0,7,1
3,fixed,variable,43,0,8,1
3,fixed,variable,43,0,9,1
3,fixed,variable,43,0,10,1
3,fixed,variable,43,0,11,1
3,fixed,variable,43,0,12,1
3,fixed,variable,43,1,1,1
3,fixed,variable,43,1,2,1
3,fixed,variable,43,1,3,1
3,fixed,variable,43,1,4,1
3,fixed,variable,43,1,5,1
3,fixed,variable,43,1,6,1
3,fixed,variable,43,1,7,1
3,fixed,variable,43,1,8,1
3,fixed,variable,43,1,9,1
3,fixed,variable,43,1,10,1
3,fixed,variable,43,1,11,1
3,fixed,variable,43,1,12,1
3,fixed,variable,43,2,1,1
3,fixed,variable,43,2,2,0
3,fixed,variable,43,2,3,1
3,fixed,variable,43,2,4,1
3,fixed,variable,43,2,5,1
3,fixed,variable,43,2,6,1
3,fixed,variable,43,2,7,1
3,fixed,variable,43,2,8,1
3,fixed,variable,43,2,9,1
3,fixed,variable,43,2,10,1
3,fixed,variable,43,2,11,1
3,fixed,variable,43,2,12,1
3,fixed,variable,43,3,1,1
3,fixed,variable,43,3,2,1
3,fixed,variable,43,3,3,1
3,fixed,variable,43,3,4,1
3,fixed,variable,43,3,5,1
3,fixed,variable,43,3,6,1
3,fixed,variable,43,3,7,1
3,fixed,variable,43,3,8,1
3,fixed,variable,43,3,9,1
3,fixed,variable,43,3,10,1
3,fixed,variable,43,3,11,1
3,fixed,variable,43,3,12,1
3,fixed,variable,43,4,1,1
3,fixed,variable,43,4,2,1
3,fixed,variable,43,4,3,1
3,fixed,variable,43,4,4,1
3,fixed,variable,43,4,5,1
3,fixed,variable,43,4,6,1
3,fixed,variable,43,4,7,1
3,fixed,variable,43,4,8,1
3,fixed,variable,43,4,9,1
3,fixed,variable,43,4,10,1
3,fixed,variable,43,4,11,1
3,fixed,variable,43,4,12,1
3,fixed,variable,43,5,1,1
3,fixed,variable,43,5,2,1
3,fixed,variable,43,5,3,1
3,fixed,variable,43,5,4,1
3,fixed,variable,43,5,5,1
3,fixed,variable,43,5,6,1
3,fixed,variable,43,5,7,1
3,fixed,variable,43,5,8,1
3,fixed,variable,43,5,9,1
3,fixed,variable,43,5,10,1
3,fixed,variable,43,5,11,1
3,fixed,variable,43,5,12,1
3,fixed,variable,43,6,1,1
3,fixed,variable,43,6,2,1
3,fixed,variable,43,6,3,1
3,fixed,variable,43,6,4,1
3,fixed,variable,43,6,5,1
3,fixed,variable,43,6,6,1
3,fixed,variable,43,6,7,1
3,fixed,variable,43,6,8,1
3,fixed,variable,43,6,9,1
3,fixed,variable,43,6,10,1
3,fixed,variable,43,6,11,1
3,fixed,variable,43,6,12,1
3,fixed,variable,44,0,1,0
3,fixed,variable,44,0,2,0
3,fixed,variable,44,0,3,0
3,fixed,variable,44,0,4,1
3,fixed,variable,44,0,5,0
3,fixed,variable,44,0,6,1
3,fixed,variable,44,0,7,1
3,fixed,variable,44,0,8,0
3,fixed,variable,44,0,9,0
3,fixed,variable,44,0,10,0
3,fixed,variable,44,0,11,0
3,fixed,variable,44,0,12,1
3,fixed,variable,44,1,1,0
3,fixed,variable,44,1,2,1
3,fixed,variable,44,1,3,0
3,fixed,variable,44,1,4,0
3,fixed,variable,44,1,5,0
3,fixed,variable,44,1,6,0
3,fixed,variable,44,1,7,0
3,fixed,variable,44,1,8,0
3,fixed,variable,44,1,9,0
3,fixed,variable,44,1,10,1
3,fixed,variable,44,1,11,1
3,fixed,variable,44,1,12,0
3,fixed,variable,44,2,1,0
3,fixed,variable,44,2,2,1
3,fixed,variable,44,2,3,1
3,fixed,variable,44,2,4,0
3,fixed,variable,44,2,5,0
3,fixed,variable,44,2,6,1
3,fixed,variable,44,2,7,0
3,fixed,variable,44,2,8,0
3,fixed,variable,44,2,9,1
3,fixed,variable,44,2,10,0
3,fixed,variable,44,2,11,0
3,fixed,variable,44,2,12,1
3,fixed,variable,44,3,1,0
3,fixed,variable,44,3,2,1
3,fixed,variable,44,3,3,0
3,fixed,variable,44,3,4,0
3,fixed,variable,44,3,5,1
3,fixed,variable,44,3,6,0
3,fixed,variable,44,3,7,0
3,fixed,variable,44,3,8,1
3,fixed,variable,44,3,9,1
3,fixed,variable,44,3,10,0
3,fixed,variable,44,3,11,1
3,fixed,variable,44,3,12,0
3,fixed,variable,44,4,1,0
3,fixed,variable,44,4,2,0
3,fixed,variable,44,4,3,1
3,fixed,variable,44,4,4,0
3,fixed,variable,44,4,5,1
3,fixed,variable,44,4,6,0
3,fixed,variable,44,4,7,1
3,fixed,variable,44,4,8,0
3,fixed,variable,44,4,9,0
3,fixed,variable,44,4,10,0
3,fixed,variable,44,4,11,1
3,fixed,variable,44,4,12,1
3,fixed,variable,44,5,1,1
3,fixed,variable,44,5,2,1
3,fixed,variable,44,5,3,0
3,fixed,variable,44,5,4,1
3,fixed,variable,44,5,5,1
3,fixed,variable,44,5,6,1
3,fixed,variable,44,5,7,0
3,fixed,variable,44,5,8,0
3,fixed,variable,44,5,9,0
3,fixed,variable,44,5,10,0
3,fixed,variable,44,5,11,1
3,fixed,variable,44,5,12,1
3,fixed,variable,44,6,1,0
3,fixed,variable,44,6,2,0
3,fixed,variable,44,6,3,0
3,fixed,variable,44,6,4,0
3,fixed,variable,44,6,5,1
3,fixed,variable,44,6,6,0
3,fixed,variable,44,6,7,0
3,fixed,variable,44,6,8,1
3,fixed,variable,44,6,9,0
3,fixed,variable,44,6,10,0
3,fixed,variable,44,6,11,0
3,fixed,variable,44,6,12,1
3,fixed,variable,45,0,1,1
3,fixed,variable,45,0,2,1
3,fixed,variable,45,0,3,1
3,fixed,variable,45,0,4,0
3,fixed,variable,45,0,5,1
3,fixed,variable,45,0,6,0
3,fixed,variable,45,0,7,0
3,fixed,variable,45,0,8,0
3,fixed,variable,45,0,9,0
3,fixed,variable,45,0,10,0
3,fixed,variable,45,0,11,0
3,fixed,variable,45,0,12,0
3,fixed,variable,45,1,1,1
3,fixed,variable,45,1,2,1
3,fixed,variable,45,1,3,1
3,fixed,variable,45,1,4,0
3,fixed,variable,45,1,5,1
3,fixed,variable,45,1,6,1
3,fixed,variable,45,1,7,1
3,fixed,variable,45,1,8,0
3,fixed,variable,45,1,9,0
3,fixed,variable,45,1,10,0
3,fixed,variable,45,1,11,0
3,fixed,variable,45,1,12,0
3,fixed,variable,45,2,1,1
3,fixed,variable,45,2,2,1
3,fixed,variable,45,2,3,1
3,fixed,variable,45,2,4,1
3,fixed,variable,45,2,5,0
3,fixed,variable,45,2,6,0
3,fixed,variable,45,2,7,1
3,fixed,variable,45,2,8,0
3,fixed,variable,45,2,9,1
3,fixed,variable,45,2,10,0
3,fixed,variable,45,2,11,1
3,fixed,variable,45,2,12,0
3,fixed,variable,45,3,1,0
3,fixed,variable,45,3,2,0
3,fixed,variable,45,3,3,1
3,fixed,variable,45,3,4,0
3,fixed,variable,45,3,5,0
3,fixed,variable,45,3,6,0
3,fixed,variable,45,3,7,0
3,fixed,variable,45,3,8,1
3,fixed,variable,45,3,9,1
3,fixed,variable,45,3,10,0
3,fixed,variable,45,3,11,1
3,fixed,variable,45,3,12,0
3,fixed,variable,45,4,1,1
3,fixed,variable,45,4,2,0
3,fixed,variable,45,4,3,0
3,fixed,variable,45,4,4,1
3,fixed,variable,45,4,5,0
3,fixed,variable,45,4,6,0
3,fixed,variable,45,4,7,0
3,fixed,variable,45,4,8,1
3,fixed,variable,45,4,9,0
3,fixed,variable,45,4,10,0
3,fixed,variable,45,4,11,0
3,fixed,variable,45,4,12,0
3,fixed,variable,45,5,1,0
3,fixed,variable,45,5,2,0
3,fixed,variable,45,5,3,0
3,fixed,variable,45,5,4,0
3,fixed,variable,45,5,5,0
3,fixed,variable,45,5,6,0
3,fixed,variable,45,5,7,0
3,fixed,variable,45,5,8,0
3,fixed,variable,45,5,9,0
3,fixed,variable,45,5,10,0
3,fixed,variable,45,5,11,1
3,fixed,variable,45,5,12,0
3,fixed,variable,45,6,1,0
3,fixed,variable,45,6,2,1
3,fixed,variable,45,6,3,1
3,fixed,variable,45,6,4,0
3,fixed,variable,45,6,5,0
3,fixed,variable,45,6,6,1
3,fixed,variable,45,6,7,0
3,fixed,variable,45,6,8,0
3,fixed,variable,45,6,9,1
3,fixed,variable,45,6,10,1
3,fixed,variable,45,6,11,0
3,fixed,variable,45,6,12,1
3,fixed,variable,46,0,1,0
3,fixed,variable,46,0,2,1
3,fixed,variable,46,0,3,0
3,fixed,variable,46,0,4,0
3,fixed,variable,46,0,5,0
3,fixed,variable,46,0,6,0
3,fixed,variable,46,0,7,1
3,fixed,variable,46,0,8,0
3,fixed,variable,46,0,9,1
3,fixed,variable,46,0,10,0
3,fixed,variable,46,0,11,0
3,fixed,variable,46,0,12,0
3,fixed,variable,46,1,1,1
3,fixed,variable,46,1,2,1
3,fixed,variable,46,1,3,1
3,fixed,variable,46,1,4,0
3,fixed,variable,46,1,5,0
3,fixed,variable,46,1,6,0
3,fixed,variable,46,1,7,1
3,fixed,variable,46,1,8,0
3,fixed,variable,46,1,9,1
3,fixed,variable,46,1,10,0
3,fixed,variable,46,1,11,1
3,fixed,variable,46,1,12,0
3,fixed,variable,46,2,1,0
3,fixed,variable,46,2,2,0
3,fixed,variable,46,2,3,0
3,fixed,variable,46,2,4,0
3,fixed,variable,46,2,5,1
3,fixed,variable,46,2,6,0
3,fixed,variable,46,2,7,1
3,fixed,variable,46,2,8,1
3,fixed,variable,46,2,9,1
3,fixed,variable,46,2,10,1
3,fixed,variable,46,2,11,1
3,fixed,variable,46,2,12,1
3,fixed,variable,46,3,1,0
3,fixed,variable,46,3,2,1
3,fixed,variable,46,3,3,1
3,fixed,variable,46,3,4,1
3,fixed,variable,46,3,5,0
3,fixed,variable,46,3,6,0
3,fixed,variable,46,3,7,1
3,fixed,variable,46,3,8,1
3,fixed,variable,46,3,9,0
3,fixed,variable,46,3,10,1
3,fixed,variable,46,3,11,1
3,fixed,variable,46,3,12,0
3,fixed,variable,46,4,1,1
3,fixed,variable,46,4,2,1
3,fixed,variable,46,4,3,0
3,fixed,variable,46,4,4,1
3,fixed,variable,46,4,5,0
3,fixed,variable,46,4,6,0
3,fixed,variable,46,4,7,0
3,fixed,variable,46,4,8,0
3,fixed,variable,46,4,9,1
3,fixed,variable,46,4,10,0
3,fixed,variable,46,4,11,1
3,fixed,variable,46,4,12,1
3,fixed,variable,46,5,1,0
3,fixed,variable,46,5,2,1
3,fixed,variable,46,5,3,0
3,fixed,variable,46,5,4,1
3,fixed,variable,46,5,5,1
3,fixed,variable,46,5,6,0
3,fixed,variable,46,5,7,1
3,fixed,variable,46,5,8,1
3,fixed,variable,46,5,9,1
3,fixed,variable,46,5,10,1
3,fixed,variable,46,5,11,1
3,fixed,variable,46,5,12,0
3,fixed,variable,46,6,1,0
3,fixed,variable,46,6,2,0
3,fixed,variable,46,6,3,0
3,fixed,variable,46,6,4,0
3,fixed,variable,46,6,5,1
3,fixed,variable,46,6,6,0
3,fixed,variable,46,6,7,0
3,fixed,variable,46,6,8,1
3,fixed,variable,46,6,9,1
3,fixed,variable,46,6,10,0
3,fixed,variable,46,6,11,1
3,fixed,variable,46,6,12,0
3,fixed,variable,47,0,1,1
3,fixed,variable,47,0,2,1
3,fixed,variable,47,0,3,1
3,fixed,variable,47,0,4,1
3,fixed,variable,47,0,5,1
3,fixed,variable,47,0,6,1
3,fixed,variable,47,0,7,1
3,fixed,variable,47,0,8,1
3,fixed,variable,47,0,9,1
3,fixed,variable,47,0,10,1
3,fixed,variable,47,0,11,1
3,fixed,variable,47,0,12,1
3,fixed,variable,47,1,1,1
3,fixed,variable,47,1,2,1
3,fixed,variable,47,1,3,1
3,fixed,variable,47,1,4,1
3,fixed,variable,47,1,5,1
3,fixed,variable,47,1,6,1
3,fixed,variable,47,1,7,1
3,fixed,variable,47,1,8,1
3,fixed,variable,47,1,9,1
3,fixed,variable,47,1,10,1
3,fixed,variable,47,1,11,1
3,fixed,variable,47,1,12,1
3,fixed,variable,47,2,1,1
3,fixed,variable,47,2,2,1
3,fixed,variable,47,2,3,1
3,fixed,variable,47,2,4,1
3,fixed,variable,47,2,5,1
3,fixed,variable,47,2,6,1
3,fixed,variable,47,2,7,1
3,fixed,variable,47,2,8,1
3,fixed,variable,47,2,9,1
3,fixed,variable,47,2,10,1
3,fixed,variable,47,2,11,1
3,fixed,variable,47,2,12,1
3,fixed,variable,47,3,1,1
3,fixed,variable,47,3,2,1
3,fixed,variable,47,3,3,1
3,fixed,variable,47,3,4,1
3,fixed,variable,47,3,5,1
3,fixed,variable,47,3,6,1
3,fixed,variable,47,3,7,1
3,fixed,variable,47,3,8,1
3,fixed,variable,47,3,9,1
3,fixed,variable,47,3,10,1
3,fixed,variable,47,3,11,1
3,fixed,variable,47,3,12,1
3,fixed,variable,47,4,1,1
3,fixed,variable,47,4,2,1
3,fixed,variable,47,4,3,1
3,fixed,variable,47,4,4,1
3,fixed,variable,47,4,5,1
3,fixed,variable,47,4,6,1
3,fixed,variable,47,4,7,1
3,fixed,variable,47,4,8,1
3,fixed,variable,47,4,9,1
3,fixed,variable,47,4,10,1
3,fixed,variable,47,4,11,1
3,fixed,variable,47,4,12,1
3,fixed,variable,47,5,1,0
3,fixed,variable,47,5,2,0
3,fixed,variable,47,5,3,0
3,fixed,variable,47,5,4,0
3,fixed,variable,47,5,5,0
3,fixed,variable,47,5,6,0
3,fixed,variable,47,5,7,1
3,fixed,variable,47,5,8,1
3,fixed,variable,47,5,9,1
3,fixed,variable,47,5,10,1
3,fixed,variable,47,5,11,1
3,fixed,variable,47,5,12,1
3,fixed,variable,47,6,1,0
3,fixed,variable,47,6,2,0
3,fixed,variable,47,6,3,0
3,fixed,variable,47,6,4,0
3,fixed,variable,47,6,5,0
3,fixed,variable,47,6,6,0
3,fixed,variable,47,6,7,1
3,fixed,variable,47,6,8,1
3,fixed,variable,47,6,9,1
3,fixed,variable,47,6,10,1
3,fixed,variable,47,6,11,1
3,fixed,variable,47,6,12,1
3,fixed,variable,48,0,1,1
3,fixed,variable,48,0,2,1
3,fixed,variable,48,0,3,1
3,fixed,variable,48,0,4,1
3,fixed,variable,48,0,5,1
3,fixed,variable,48,0,6,1
3,fixed,variable,48,0,7,1
3,fixed,variable,48,0,8,1
3,fixed,variable,48,0,9,1
3,fixed,variable,48,0,10,1
3,fixed,variable,48,0,11,1
3,fixed,variable,48,0,12,1
3,fixed,variable,48,1,1,1
3,fixed,variable,48,1,2,1
3,fixed,variable,48,1,3,1
3,fixed,variable,48,1,4,1
3,fixed,variable,48,1,5,1
3,fixed,variable,48,1,6,1
3,fixed,variable,48,1,7,1
3,fixed,variable,48,1,8,1
3,fixed,variable,48,1,9,1
3,fixed,variable,48,1,10,1
3,fixed,variable,48,1,11,1
3,fixed,variable,48,1,12,1
3,fixed,variable,48,2,1,1
3,fixed,variable,48,2,2,1
3,fixed,variable,48,2,3,1
3,fixed,variable,48,2,4,1
3,fixed,variable,48,2,5,1
3,fixed,variable,48,2,6,1
3,fixed,variable,48,2,7,1
3,fixed,variable,48,2,8,1
3,fixed,variable,48,2,9,1
3,fixed,variable,48,2,10,1
3,fixed,variable,48,2,11,1
3,fixed,variable,48,2,12,1
3,fixed,variable,48,3,1,1
3,fixed,variable,48,3,2,1
3,fixed,variable,48,3,3,1
3,fixed,variable,48,3,4,1
3,fixed,variable,48,3,5,1
3,fixed,variable,48,3,6,1
3,fixed,variable,48,3,7,1
3,fixed,variable,48,3,8,1
3,fixed,variable,48,3,9,1
3,fixed,variable,48,3,10,1
3,fixed,variable,48,3,11,1
3,fixed,variable,48,3,12,1
3,fixed,variable,48,4,1,1
3,fixed,variable,48,4,2,1
3,fixed,variable,48,4,3,1
3,fixed,variable,48,4,4,1
3,fixed,variable,48,4,5,1
3,fixed,variable,48,4,6,1
3,fixed,variable,48,4,7,1
3,fixed,variable,48,4,8,0
3,fixed,variable,48,4,9,0
3,fixed,variable,48,4,10,1
3,fixed,variable,48,4,11,0
3,fixed,variable,48,4,12,0
3,fixed,variable,48,5,1,1
3,fixed,variable,48,5,2,1
3,fixed,variable,48,5,3,1
3,fixed,variable,48,5,4,1
3,fixed,variable,48,5,5,1
3,fixed,variable,48,5,6,1
3,fixed,variable,48,5,7,0
3,fixed,variable,48,5,8,0
3,fixed,variable,48,5,9,0
3,fixed,variable,48,5,10,1
3,fixed,variable,48,5,11,0
3,fixed,variable,48,5,12,0
3,fixed,variable,48,6,1,1
3,fixed,variable,48,6,2,1
3,fixed,variable,48,6,3,1
3,fixed,variable,48,6,4,1
3,fixed,variable,48,6,5,1
3,fixed,variable,48,6,6,1
3,fixed,variable,48,6,7,0
3,fixed,variable,48,6,8,0
3,fixed,variable,48,6,9,0
3,fixed,variable,48,6,10,0
3,fixed,variable,48,6,11,0
3,fixed,variable,48,6,12,0
